Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-06-01 00:00:00-04:00,0.5342473341319375,0.5439024064355268,0.5342473341319375,0.5374656915664673,84000,0.0,0.0
1972-06-02 00:00:00-04:00,0.537465923953624,0.5439026416057632,0.5342475651275544,0.5406842827796936,35200,0.0,0.0
1972-06-05 00:00:00-04:00,0.540684049000997,0.5471207638700565,0.5374656915664673,0.5374656915664673,26400,0.0,0.0
1972-06-06 00:00:00-04:00,0.5411167953953598,0.5411167953953598,0.5345973159327652,0.5378570556640625,31400,0.1325,0.0
1972-06-07 00:00:00-04:00,0.5378570556640625,0.5411167953953598,0.5378570556640625,0.5378570556640625,10000,0.0,0.0
1972-06-08 00:00:00-04:00,0.5378574004933878,0.5443768841357318,0.5313379168510437,0.5313379168510437,65800,0.0,0.0
1972-06-09 00:00:00-04:00,0.5313374606179603,0.5345971996401563,0.5280777215957642,0.5280777215957642,37000,0.0,0.0
1972-06-12 00:00:00-04:00,0.5280780930344652,0.5378573169795479,0.5280780930344652,0.5345975756645203,21200,0.0,0.0
1972-06-13 00:00:00-04:00,0.5345971996401563,0.5345971996401563,0.521558243551372,0.5280777215957642,76800,0.0,0.0
1972-06-14 00:00:00-04:00,0.5248180058183549,0.5248180058183549,0.515038788318634,0.515038788318634,253600,0.0,0.0
1972-06-15 00:00:00-04:00,0.5150387084709023,0.5182984471321106,0.5150387084709023,0.5182984471321106,28200,0.0,0.0
1972-06-16 00:00:00-04:00,0.5182984471321106,0.5182984471321106,0.5117789698096941,0.5182984471321106,18000,0.0,0.0
1972-06-19 00:00:00-04:00,0.5182984471321106,0.5215581857933188,0.5150387084709023,0.5182984471321106,17000,0.0,0.0
1972-06-20 00:00:00-04:00,0.5182987295897903,0.5182987295897903,0.511779248714447,0.511779248714447,81200,0.0,0.0
1972-06-21 00:00:00-04:00,0.511779534816742,0.5182990193367004,0.5052600502967834,0.5052600502967834,114000,0.0,0.0
1972-06-22 00:00:00-04:00,0.5052597678391038,0.511779248714447,0.5052597678391038,0.511779248714447,47400,0.0,0.0
1972-06-23 00:00:00-04:00,0.511779248714447,0.511779248714447,0.5052597678391038,0.511779248714447,106000,0.0,0.0
