Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-18 00:00:00-05:00,0.0,0.5306966188347317,0.5068450570106506,0.5068450570106506,3375,0.0,0.0
1980-03-19 00:00:00-05:00,0.0,0.5128076753621373,0.4889561235904693,0.48895612359046936,2250,0.0,0.0
1980-03-20 00:00:00-05:00,0.0,0.5128076753621373,0.4889561235904693,0.48895612359046936,5625,0.0,0.0
1980-03-21 00:00:00-05:00,0.0,0.5068447320520655,0.4829931855201721,0.4829931855201721,7875,0.0,0.0
1980-03-24 00:00:00-05:00,0.0,0.49491893193962894,0.47106763720512385,0.4710676372051239,12375,0.0,0.0
1980-03-25 00:00:00-05:00,0.0,0.482993345288552,0.4591417908668518,0.4591417908668518,3375,0.0,0.0
1980-03-26 00:00:00-05:00,0.0,0.4770303058724758,0.45317876338958735,0.4531787633895874,1125,0.0,0.0
1980-03-27 00:00:00-05:00,0.0,0.4770303058724758,0.45317876338958735,0.4531787633895874,2250,0.0,0.0
1980-03-28 00:00:00-05:00,0.0,0.4770303058724758,0.45317876338958735,0.4531787633895874,6750,0.0,0.0
1980-03-31 00:00:00-05:00,0.45317876338958735,0.45317876338958735,0.45317876338958735,0.4531787633895874,0,0.0,0.0
1980-04-01 00:00:00-05:00,0.0,0.4770303058724758,0.45317876338958735,0.4531787633895874,2250,0.0,0.0
1980-04-02 00:00:00-05:00,0.0,0.4770303058724758,0.45317876338958735,0.4531787633895874,1125,0.0,0.0
1980-04-03 00:00:00-05:00,0.0,0.4770303058724758,0.45317876338958735,0.4531787633895874,9000,0.0,0.0
1980-04-07 00:00:00-05:00,0.0,0.4770303058724758,0.45317876338958735,0.4531787633895874,3375,0.0,0.0
1980-04-08 00:00:00-05:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,16875,0.0,0.0
1980-04-09 00:00:00-05:00,0.44125276803970337,0.44125276803970337,0.44125276803970337,0.44125276803970337,0,0.0,0.0
1980-04-10 00:00:00-05:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,3375,0.0,0.0
1980-04-11 00:00:00-05:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,7875,0.0,0.0
1980-04-14 00:00:00-05:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,1125,0.0,0.0
1980-04-15 00:00:00-05:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,2250,0.0,0.0
1980-04-16 00:00:00-05:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,1125,0.0,0.0
1980-04-17 00:00:00-05:00,0.44125276803970337,0.44125276803970337,0.44125276803970337,0.44125276803970337,0,0.0,0.0
1980-04-18 00:00:00-05:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,11250,0.0,0.0
1980-04-21 00:00:00-05:00,0.44125276803970337,0.44125276803970337,0.44125276803970337,0.44125276803970337,0,0.0,0.0
1980-04-22 00:00:00-05:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,6750,0.0,0.0
1980-04-23 00:00:00-05:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,1125,0.0,0.0
1980-04-24 00:00:00-05:00,0.44125276803970337,0.44125276803970337,0.44125276803970337,0.44125276803970337,0,0.0,0.0
1980-04-25 00:00:00-05:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,11250,0.0,0.0
1980-04-28 00:00:00-04:00,0.44125276803970337,0.44125276803970337,0.44125276803970337,0.44125276803970337,0,0.0,0.0
1980-04-29 00:00:00-04:00,0.44125276803970337,0.44125276803970337,0.44125276803970337,0.44125276803970337,0,0.0,0.0
1980-04-30 00:00:00-04:00,0.44125276803970337,0.44125276803970337,0.44125276803970337,0.44125276803970337,0,0.0,0.0
1980-05-01 00:00:00-04:00,0.0,0.46510430618932697,0.44125276803970337,0.44125276803970337,2250,0.0,0.0
1980-05-02 00:00:00-04:00,0.0,0.4710677073289682,0.4472161531448365,0.4472161531448364,11250,0.0,0.0
1980-05-05 00:00:00-04:00,0.0,0.4710677073289682,0.4472161531448365,0.4472161531448364,1125,0.0,0.0
1980-05-06 00:00:00-04:00,0.4472161531448365,0.4472161531448365,0.4472161531448365,0.4472161531448364,0,0.0,0.0
1980-05-07 00:00:00-04:00,0.4472161531448365,0.4472161531448365,0.4472161531448365,0.4472161531448364,0,0.0,0.0
1980-05-08 00:00:00-04:00,0.4472161531448365,0.4472161531448365,0.4472161531448365,0.4472161531448364,0,0.0,0.0
1980-05-09 00:00:00-04:00,0.0,0.4710677073289682,0.4472161531448365,0.4472161531448364,10125,0.0,0.0
1980-05-12 00:00:00-04:00,0.4472161531448365,0.4472161531448365,0.4472161531448365,0.4472161531448364,0,0.0,0.0
1980-05-13 00:00:00-04:00,0.4472161531448365,0.4472161531448365,0.4472161531448365,0.4472161531448364,0,0.0,0.0
1980-05-14 00:00:00-04:00,0.0,0.4710677073289682,0.4472161531448365,0.4472161531448364,13500,0.0,0.0
1980-05-15 00:00:00-04:00,0.4472161531448365,0.4472161531448365,0.4472161531448365,0.4472161531448364,0,0.0,0.0
1980-05-16 00:00:00-04:00,0.0,0.4710677073289682,0.4472161531448365,0.4472161531448364,13500,0.0,0.0
1980-05-19 00:00:00-04:00,0.4472161531448365,0.4472161531448365,0.4472161531448365,0.4472161531448364,0,0.0,0.0
1980-05-20 00:00:00-04:00,0.4472161531448365,0.4472161531448365,0.4472161531448365,0.4472161531448364,0,0.0,0.0
1980-05-21 00:00:00-04:00,0.4472161531448365,0.4472161531448365,0.4472161531448365,0.4472161531448364,0,0.0,0.0
1980-05-22 00:00:00-04:00,0.4472161531448365,0.4472161531448365,0.4472161531448365,0.4472161531448364,0,0.0,0.0
1980-05-23 00:00:00-04:00,0.0,0.4770303058724758,0.45317876338958735,0.4531787633895874,9000,0.0,0.0
1980-05-27 00:00:00-04:00,0.45317876338958735,0.45317876338958735,0.45317876338958735,0.4531787633895874,0,0.0,0.0
1980-05-28 00:00:00-04:00,0.45317876338958735,0.45317876338958735,0.45317876338958735,0.4531787633895874,0,0.0,0.0
1980-05-29 00:00:00-04:00,0.0,0.482993345288552,0.4591417908668518,0.4591417908668518,1125,0.0,0.0
1980-05-30 00:00:00-04:00,0.4591417908668518,0.4591417908668518,0.4591417908668518,0.4591417908668518,0,0.0,0.0
1980-06-02 00:00:00-04:00,0.0,0.4889561007822869,0.4651045501232147,0.4651045501232147,12375,0.0,0.0
1980-06-03 00:00:00-04:00,0.0,0.4889561007822869,0.4651045501232147,0.4651045501232147,1125,0.0,0.0
1980-06-04 00:00:00-04:00,0.0,0.4889561007822869,0.4651045501232147,0.4651045501232147,1125,0.0,0.0
1980-06-05 00:00:00-04:00,0.4651045501232147,0.4651045501232147,0.4651045501232147,0.4651045501232147,0,0.0,0.0
1980-06-06 00:00:00-04:00,0.4651045501232147,0.4651045501232147,0.4651045501232147,0.4651045501232147,0,0.0,0.0
1980-06-09 00:00:00-04:00,0.0,0.4889561007822869,0.4651045501232147,0.4651045501232147,15750,0.0,0.0
1980-06-10 00:00:00-04:00,0.0,0.49491893193962894,0.47106763720512385,0.4710676372051239,2250,0.0,0.0
1980-06-11 00:00:00-04:00,0.0,0.49491893193962894,0.47106763720512385,0.4710676372051239,1125,0.0,0.0
1980-06-12 00:00:00-04:00,0.47106763720512385,0.47106763720512385,0.47106763720512385,0.4710676372051239,0,0.0,0.0
1980-06-13 00:00:00-04:00,0.0,0.49491893193962894,0.47106763720512385,0.4710676372051239,9000,0.0,0.0
1980-06-16 00:00:00-04:00,0.0,0.49491893193962894,0.47106763720512385,0.4710676372051239,2250,0.0,0.0
1980-06-17 00:00:00-04:00,0.0,0.49491893193962894,0.47106763720512385,0.4710676372051239,3375,0.0,0.0
1980-06-18 00:00:00-04:00,0.47106763720512385,0.47106763720512385,0.47106763720512385,0.4710676372051239,0,0.0,0.0
1980-06-19 00:00:00-04:00,0.47106763720512385,0.47106763720512385,0.47106763720512385,0.4710676372051239,0,0.0,0.0
1980-06-20 00:00:00-04:00,0.0,0.49491893193962894,0.47106763720512385,0.4710676372051239,9000,0.0,0.0
1980-06-23 00:00:00-04:00,0.47106763720512385,0.47106763720512385,0.47106763720512385,0.4710676372051239,0,0.0,0.0
1980-06-24 00:00:00-04:00,0.0,0.49491893193962894,0.47106763720512385,0.4710676372051239,3375,0.0,0.0
