Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-12-17 00:00:00-05:00,2.719118765422276,2.719118765422276,2.537844181060791,2.537844181060791,1272400,0.0,0.0
1996-12-18 00:00:00-05:00,2.5378443734687672,2.6058223477581093,2.401888424890083,2.583163022994995,1186800,0.0,0.0
1996-12-19 00:00:00-05:00,2.6058213425497723,2.69645860663846,2.6058213425497723,2.651139974594116,528800,0.0,0.0
1996-12-20 00:00:00-05:00,2.6284806307624367,2.696458578109741,2.6284806307624367,2.696458578109741,233200,0.0,0.0
1996-12-23 00:00:00-05:00,2.719117383487889,2.787095318075086,2.696458071958823,2.7644360065460205,57200,0.0,0.0
1996-12-24 00:00:00-05:00,2.787096696853638,2.8324153423309326,2.787096696853638,2.8324153423309326,14000,0.0,0.0
1996-12-26 00:00:00-05:00,2.8324139411332174,2.8550732526622835,2.7644360065460205,2.7644360065460205,22000,0.0,0.0
1996-12-27 00:00:00-05:00,2.7644360065460205,2.7644360065460205,2.7644360065460205,2.7644360065460205,800,0.0,0.0
1996-12-30 00:00:00-05:00,2.7870970245235225,2.7870970245235225,2.7417783737182617,2.7417783737182617,28400,0.0,0.0
1996-12-31 00:00:00-05:00,2.7191190483156316,2.7417783737182617,2.7191190483156316,2.7417783737182617,15600,0.0,0.0
1997-01-02 00:00:00-05:00,2.719117922660632,2.719117922660632,2.651139974594116,2.651139974594116,710000,0.0,0.0
1997-01-03 00:00:00-05:00,2.6511406302452087,2.741777916749318,2.6511406302452087,2.719118595123291,1579600,0.0,0.0
1997-01-06 00:00:00-05:00,2.7417783737182617,2.7644376991208923,2.7191190483156316,2.7417783737182617,2490800,0.0,0.0
1997-01-07 00:00:00-05:00,2.764435950666666,2.9003918170928955,2.741776639595628,2.9003918170928955,641200,0.0,0.0
1997-01-08 00:00:00-05:00,2.945711150649906,3.0363484168237496,2.9230518341064453,2.9230518341064453,336000,0.0,0.0
1997-01-09 00:00:00-05:00,2.9230522926037126,2.968370932799119,2.9230522926037126,2.945711612701416,459200,0.0,0.0
1997-01-10 00:00:00-05:00,2.968370199203491,2.991029513701228,2.9457108847057545,2.968370199203491,812800,0.0,0.0
